sales_id,age,country,membership_status,previous_purchases,destination,stay_length,guests,travel_month,months_before_travel,earlybird_discount,package_Type,cost,rating,margin,additional_services_cost
234,30,USA,standard,6,Rio,11,1,2,4,False,Adventure,2288.960673262855,7,1979.856323049462,321.7363272060395
235,72,Spain,gold,5,Sydney,21,5,7,2,False,Cultural,4944.031678972495,7,4293.0862770917465,935.2603172562073
236,49,USA,standard,3,Cape Town,19,3,8,3,True,Cultural,4442.080046440533,5,3872.945215876921,555.3527351751985
237,18,Canada,standard,0,New York,5,2,6,2,False,Cultural,1161.1926510618166,6,983.2880156033598,138.5329404732992
238,42,Spain,gold,6,Rio,12,1,2,12,False,Relaxation,2399.191597028732,8,1706.992113018416,737.4916946206877
239,30,France,standard,4,Cairo,10,3,7,6,False,Cultural,2631.591942570609,6,2226.347667434214,205.56909929508794
240,52,Canada,standard,4,Rio,6,4,8,5,False,Cultural,1560.8375044962954,6,1220.5730216138236,219.91834722193624
241,28,Canada,silver,4,Rio,11,2,8,4,False,Adventure,2271.1152351997052,6,1968.7236774518076,260.83190112637783
242,38,UK,standard,0,Cairo,6,4,7,3,False,Adventure,1557.732525531745,7,1321.7736304440984,272.6879516831267
243,47,Australia,standard,4,Rome,13,4,7,2,True,Adventure,2758.6141122783165,6,2268.9646493552145,624.5263565226307
244,52,UK,standard,5,Cairo,18,2,8,1,True,Cultural,4243.6729943592345,5,4028.201149374326,536.1917482118437
245,21,France,silver,3,Rio,4,2,8,4,False,Relaxation,987.3885138181108,5,421.6743060638893,217.7185387099306
246,34,Germany,gold,5,New York,13,3,12,3,False,Relaxation,3015.0121375329304,6,2633.260443864379,871.6121429716113
247,32,USA,standard,3,Rome,2,2,7,1,False,Adventure,276.5297958133821,5,-163.70515936370538,117.18937125417548
248,30,France,standard,5,Sydney,9,2,8,4,False,Cultural,2022.708304813457,5,1638.622547406938,284.8387002807017
249,66,Germany,standard,0,Paris,9,2,6,3,False,Cultural,2240.8518832404366,6,1730.164215812956,476.3475223211211
250,46,France,gold,7,Paris,7,2,8,2,False,Cultural,1796.8328445239458,7,969.1153754968612,221.09297742873142
251,21,Germany,standard,1,Tokyo,9,3,7,1,False,Adventure,2030.69404011004,6,1886.3732607617967,459.7584633862346
252,53,Spain,gold,6,Sydney,0,2,2,4,True,Adventure,129.03438888427132,6,-260.42202231290713,37.03067105773184
253,71,USA,standard,3,Sydney,2,2,8,1,True,Adventure,497.0623040644944,5,-45.993458188924535,166.3285553778639
254,55,Germany,gold,7,Paris,7,2,7,3,False,Relaxation,1597.4232566217345,6,903.2018134441926,385.80134189134196
255,18,Canada,silver,1,Cairo,3,4,6,4,False,Relaxation,654.8821752805803,7,512.8347912423495,155.86615862691082
256,32,France,silver,4,New York,8,1,1,5,False,Cultural,1479.1306910096177,7,1291.0427755152884,201.8325293891534
257,59,USA,standard,6,Rio,12,2,2,2,False,Relaxation,2335.079711597992,6,1690.3316788501131,699.1078952470599
258,29,Germany,silver,2,New York,15,2,2,2,False,Adventure,2989.8821920007613,7,2750.969497825541,589.1831789820982
259,46,Canada,standard,6,Tokyo,7,2,7,3,True,Relaxation,1763.8045351324074,5,1475.660892065813,298.5088717896836
260,51,Canada,standard,4,Cape Town,13,1,7,2,False,Cultural,3168.209888619681,6,2777.103656152464,338.095928240196
261,26,Spain,standard,4,Sydney,8,2,6,7,False,Adventure,1653.5625521696545,7,1245.525050919273,356.12270777559837
262,39,Australia,gold,6,Cairo,9,2,1,4,False,Relaxation,1850.8871804098671,6,1738.7699373080375,468.3564546515049
263,18,Canada,silver,3,Rio,1,2,8,2,False,Relaxation,283.4500890221352,5,-128.13518147325624,8.925862639265105
264,24,UK,silver,2,Sydney,6,5,1,1,False,Adventure,1010.4059323079632,8,374.4430489985566,324.46202327811636
265,36,USA,silver,3,Rio,3,4,7,12,False,Relaxation,634.569184120373,7,23.321100785349586,169.0649249605996
266,21,USA,standard,3,Rome,12,3,1,10,True,Cultural,2666.9087767759524,5,2332.6337600940024,190.19659735053125
267,64,Italy,gold,6,Tokyo,5,1,12,1,False,Cultural,1100.0064110696485,8,975.7023082589918,156.87876522807667
268,18,USA,silver,2,Cairo,1,2,12,1,True,Relaxation,105.24371895858316,7,-16.061874918113304,-17.240154303679414
269,33,Germany,silver,2,Rome,30,1,7,2,True,Cultural,7487.060948157054,7,6299.501211008956,741.931047936186
270,41,France,standard,5,Paris,2,2,6,2,False,Relaxation,406.94053853335083,5,81.19345000550993,40.31430003862742
271,61,Germany,gold,4,Paris,1,4,8,2,False,Adventure,162.78301630124344,8,-242.67027253089202,30.108065536190423
272,18,UK,gold,5,Rome,1,3,1,1,False,Cultural,374.8264825424436,6,-100.07327974882867,27.776797881174822
273,57,Italy,silver,6,Rio,6,3,12,5,False,Cultural,1095.8024889079434,6,462.48901258199135,166.9727817123761
274,40,France,standard,4,Tokyo,3,5,1,3,False,Relaxation,565.5768634397456,6,463.8740124555601,144.93808906375008
275,25,Spain,silver,1,Rome,5,2,6,1,True,Adventure,1467.8283644327335,5,922.1601857791552,294.77757566947224
276,46,Canada,silver,3,Sydney,9,1,8,11,False,Relaxation,2072.7601965378212,6,1481.5984006440772,725.5661476287344
277,42,Italy,standard,3,Cape Town,14,3,8,2,False,Relaxation,3480.549192287265,5,2855.474261341774,964.7292751299167
278,30,Germany,standard,2,Cairo,7,3,6,6,False,Cultural,1570.2847559665931,5,1216.8325503812612,180.38420775321478
279,41,France,standard,1,Sydney,2,3,12,9,False,Relaxation,190.2530487704644,6,-272.25137412615356,37.23488740724236
280,34,Canada,silver,4,Sydney,7,2,8,1,False,Relaxation,1935.7619623048429,7,1251.9750216940952,404.37175277274366
281,41,France,standard,5,Rome,5,2,2,10,False,Adventure,1078.4189359555858,7,626.0295285414751,120.39870132481153
282,49,Canada,standard,2,Cairo,1,2,6,2,False,Relaxation,413.7082599155897,7,221.67891102300115,63.323307936072894
283,63,France,silver,1,Cairo,5,5,2,1,False,Relaxation,903.1492443247537,5,706.6526063955966,140.44892596434133
284,21,Germany,silver,4,Paris,12,4,6,3,False,Adventure,2744.9598619413905,7,2197.3954699415062,785.088891731946
285,71,Italy,standard,3,Cairo,9,2,6,1,False,Cultural,2285.42501791738,7,2044.6020565225967,286.7160756187396
286,18,Germany,standard,5,New York,3,3,6,2,True,Cultural,469.882890655361,7,201.02340922898605,140.51674453338404
287,37,UK,gold,5,Cape Town,17,2,6,6,True,Adventure,3968.854811094493,6,3647.8998657614734,890.7971108426607
288,48,Spain,silver,1,Sydney,5,4,2,5,True,Adventure,1201.4223157177998,7,592.8718984374495,433.96718721458785
289,44,Spain,standard,2,Paris,17,1,7,11,False,Relaxation,3848.539317092684,5,3341.6332943275734,962.7105991239592
290,30,Australia,gold,4,Sydney,3,2,6,1,False,Cultural,884.878729910479,8,277.8543887234423,101.9977630720391
291,36,USA,standard,7,Paris,16,3,8,3,True,Adventure,3565.413842655945,5,2888.3317373640725,673.4911925079057
292,32,Germany,gold,5,Rome,9,1,1,1,False,Relaxation,1904.263644887478,6,1234.2565622587815,462.642710720258
293,31,Germany,standard,6,Rio,16,3,1,8,False,Cultural,3099.9047942153097,6,2527.6408334639327,494.9820373113263
294,52,Canada,standard,3,Cairo,10,4,7,1,True,Cultural,1974.238039789048,7,1814.677297672476,326.15478834086133
295,45,Australia,standard,1,Sydney,7,3,7,8,True,Adventure,1839.7277398180906,5,1483.0275177089998,562.8224878968387
296,29,Spain,standard,4,Rome,3,5,7,2,False,Adventure,798.2536164215426,8,333.4285518642182,121.81366538036976
297,53,Germany,silver,7,Cairo,13,3,6,4,True,Cultural,3107.797936576711,6,2900.447776184251,432.6311342739844
298,44,France,silver,0,Paris,4,3,8,2,False,Relaxation,1053.5350657895,5,442.88766983246705,267.7152876056755
299,52,Spain,gold,5,New York,27,3,12,3,False,Relaxation,7610.519784090655,8,6218.363784295344,2303.335180621855
300,49,Australia,standard,3,Sydney,10,1,12,2,True,Adventure,2333.599626928523,7,1725.3564927571379,686.8410123141804
301,27,USA,standard,5,Rio,9,4,1,4,True,Cultural,1772.7943326072354,7,1110.3604595852446,258.86321859511884
302,31,France,standard,3,Cape Town,7,3,2,1,False,Cultural,1299.7993782898313,5,981.4661153227896,277.72585022051624
303,51,Canada,standard,2,Paris,15,1,6,2,True,Adventure,3832.861002225706,5,3335.0558818415307,1056.4376044336805
304,49,UK,silver,3,Tokyo,18,4,8,1,False,Relaxation,4003.688311650673,6,3882.7138237635327,670.5586074040751
305,39,France,standard,2,Rome,17,4,2,2,False,Relaxation,3246.2001394524045,7,2904.6167257667175,780.5622785143397
306,41,Italy,silver,5,Cape Town,13,3,8,1,False,Adventure,3002.0534061421254,7,2423.2558812657776,331.4848113041591
307,59,Spain,silver,3,New York,17,5,8,3,True,Relaxation,4712.82791202356,7,3528.344269947859,1364.6518188716839
308,31,Italy,standard,4,Rome,2,2,7,2,False,Cultural,670.4289305273234,7,34.23230571099134,108.69883412463194
309,48,USA,silver,2,Rio,11,3,12,2,False,Cultural,2373.185752914346,5,1878.1762856993823,401.738636662375
310,36,France,standard,1,Cairo,4,4,6,6,False,Adventure,1115.326207018463,5,1000.037081714161,241.66539693147126
311,36,Australia,standard,5,Cape Town,11,2,1,3,False,Cultural,2071.874467251141,6,1445.4322696264053,216.696933637192
312,56,Australia,silver,4,Rome,3,3,8,3,False,Adventure,294.02834421600943,7,-198.0702770946832,36.37425768746839
313,52,USA,standard,5,Paris,10,1,8,4,False,Adventure,2558.2913828477554,6,2220.3060496961534,503.87515867704724
314,52,Spain,standard,5,Paris,9,3,1,3,True,Cultural,1711.7871648472576,7,1207.0449540955278,219.67139846923362
315,59,Australia,silver,3,Rio,21,1,2,4,False,Relaxation,4212.649853357562,7,3703.384710874397,837.5920072072998
316,40,France,standard,5,Rome,5,3,2,3,False,Cultural,1247.706701403315,5,832.0124373185913,246.52653561495194
317,50,UK,silver,2,Cairo,6,2,1,1,True,Cultural,1425.1737294565387,7,1047.5620538889584,195.18922280912344
318,35,France,standard,1,Cairo,9,2,7,4,False,Relaxation,1808.4630659487232,7,1613.3750707590693,560.5195305713311
319,44,UK,standard,3,New York,2,2,7,3,False,Cultural,82.2105776700082,7,-228.98506956810974,-18.728784309354488
320,38,Australia,gold,6,Paris,4,1,1,5,False,Relaxation,772.0382658285191,6,282.7476055365019,58.616617729159685
321,41,France,silver,4,Rome,13,4,6,2,False,Cultural,3720.806162228772,6,2779.011981302964,669.315452165494
322,48,Australia,standard,1,New York,15,3,8,3,False,Adventure,3307.464646191618,5,3100.488110889704,899.3861206724948
323,27,Spain,standard,6,Tokyo,13,2,12,5,False,Relaxation,2906.781443516317,6,2605.818459870126,612.7443449397801
324,71,UK,gold,6,New York,12,5,6,2,True,Relaxation,3636.0065432110814,7,2670.7223621701733,741.1267241780795
325,24,Spain,standard,2,Rio,4,2,2,4,False,Adventure,820.1805198127788,6,168.12063438951964,55.54117321857697
326,21,Australia,silver,0,Sydney,5,3,12,5,False,Cultural,1411.7382115528746,6,1104.3625289481874,179.23817809490856
327,57,Germany,silver,4,Rio,26,5,7,3,True,Adventure,6202.8474832965285,5,5652.134241044638,2065.446500536822
328,51,Canada,silver,1,Tokyo,3,1,6,1,True,Cultural,824.0638691531469,5,636.375397067721,94.95601824754833
329,49,France,silver,4,Rio,17,2,2,9,False,Adventure,3327.7872608317707,7,2628.8854819483768,880.0709165280799
330,49,Germany,silver,2,Rio,11,2,8,2,False,Cultural,2382.482096261038,5,1935.3686871960156,279.87764452535043
331,39,Spain,silver,6,Tokyo,9,3,6,6,False,Relaxation,2002.3282800358008,7,1773.353516191396,672.4089517580052
332,26,Italy,gold,5,New York,34,2,8,8,False,Adventure,7592.582488978299,8,7424.393419475042,1900.930160068002
333,41,Australia,silver,2,Paris,10,4,12,1,False,Relaxation,2185.1748920316036,6,1508.2411035195446,265.3747888073071
334,29,Australia,standard,6,New York,7,1,7,2,False,Adventure,1410.0519671991908,6,1121.6806567016288,254.08400865148252
335,54,Canada,standard,5,New York,4,2,6,2,False,Relaxation,1152.5570880864516,7,836.1864746747599,186.0237398670201
336,37,Australia,silver,1,Sydney,20,2,7,2,True,Relaxation,4648.433020575297,7,3951.5969880595285,1220.5871232200718
337,27,Canada,gold,7,Paris,6,3,8,1,False,Relaxation,1311.7848438771775,8,645.6008235603288,423.94414794385534
338,35,France,standard,1,Paris,7,1,7,9,False,Adventure,1662.2877409425107,6,1122.9651057592223,410.47896412837997
339,46,UK,standard,4,Sydney,3,1,2,1,False,Adventure,498.900250104589,7,165.0441206294127,125.01618142871484
340,31,Canada,gold,6,Paris,5,3,12,1,False,Adventure,1406.3132235042767,6,935.634780402123,174.19717321884391
341,27,Canada,silver,3,Rio,11,3,12,1,True,Relaxation,2563.575557674538,7,2143.3037568942204,556.3459049578485
342,43,Germany,standard,3,Paris,15,3,6,1,False,Relaxation,3332.879144810482,7,2738.753315237228,427.18430772357425
343,43,Australia,silver,1,Sydney,10,3,7,2,False,Cultural,2093.039266413545,6,1651.800455850183,403.3308976549264
344,32,France,gold,6,Cape Town,10,1,6,1,True,Cultural,2408.9271465998154,8,2076.677480895277,332.73387211024675
345,32,UK,gold,5,Paris,11,1,1,2,True,Relaxation,2327.2109879152795,8,1936.4032736783427,453.07553700510965
346,43,USA,silver,3,Rio,5,2,1,3,True,Cultural,1084.1476672216452,6,454.9019885771322,144.3348764973849
347,18,Spain,standard,3,Sydney,8,5,1,3,True,Cultural,1746.286784194526,6,1064.7093203882512,259.6639181835788
348,18,Canada,gold,4,Paris,7,2,6,7,False,Relaxation,1602.9797452065668,8,1063.5280788443652,401.1271704299083
349,29,USA,silver,3,New York,10,3,8,7,False,Adventure,2422.5876668274177,8,2216.8051134482703,269.59293693178245
350,36,Australia,gold,7,Rio,5,1,8,3,True,Relaxation,1152.6601310654037,8,758.8895958469037,228.8663666167073
351,44,Spain,standard,3,Sydney,25,2,8,3,False,Cultural,5572.74112668045,5,5148.543023873481,561.3796537346466
352,62,Canada,standard,4,Rome,9,3,6,2,True,Cultural,1862.885365015153,5,1380.138143940268,162.87444610994737
353,52,Italy,standard,4,Rio,23,3,12,4,False,Relaxation,5088.077236276804,7,4502.272132034288,1150.4749039950452
354,37,Italy,standard,2,Rome,10,4,8,1,False,Cultural,2125.900657400236,7,1567.7605464058877,528.0819214748282
355,39,USA,silver,2,Rome,0,3,7,1,False,Adventure,-296.445264256805,5,-781.9838155731811,-27.439367615627418
356,24,Germany,gold,3,New York,8,1,12,3,False,Cultural,1835.4482229269067,8,1465.640674312053,216.86041016607035
357,39,USA,silver,2,Paris,5,1,7,3,True,Adventure,787.2151242200447,5,234.53123959434026,227.59282722931647
358,35,Spain,gold,7,Tokyo,3,2,7,4,False,Adventure,505.53406362286245,8,253.06595654762683,34.75491370974817
359,44,Germany,standard,3,Paris,24,4,7,10,False,Cultural,5981.562068845816,7,5121.080557088214,1039.222574922181
360,27,Spain,silver,2,Cape Town,7,3,7,1,False,Cultural,1730.4824000029316,6,1282.9332433258805,324.7566783739225
361,47,UK,gold,6,Cairo,19,1,12,4,True,Cultural,5228.2657683412035,7,4565.696002015621,527.8195712917895
362,62,Australia,silver,1,Cape Town,11,2,7,3,False,Relaxation,2498.309129826298,6,2001.985070064654,874.5091312900203
363,38,Italy,silver,2,Paris,14,2,2,2,False,Cultural,2900.0926003752948,5,1975.3912872583114,473.86608392973676
364,46,France,silver,6,Rio,50,2,2,1,True,Adventure,9941.25513623343,6,9334.642728166875,2813.5639137059147
365,50,USA,silver,1,Sydney,6,1,12,4,False,Relaxation,1612.1832473870936,7,1155.2246770273962,265.50496226109703
366,33,Canada,standard,2,Rio,2,2,8,4,True,Relaxation,658.7185148457246,6,101.48523391153151,172.9287823925764
367,43,Spain,gold,5,Sydney,5,2,6,1,True,Cultural,1385.4188045167384,7,1021.065530735205,52.38486164547591
368,40,Spain,gold,6,Rio,6,4,1,4,False,Adventure,1396.4181449620853,8,1042.5613135171677,105.92602013807024
369,41,Australia,standard,7,Rome,3,2,8,1,True,Cultural,559.6273094238447,5,202.72373992421518,36.270144691348364
370,28,USA,silver,2,Paris,11,1,6,1,False,Cultural,2311.90107068915,6,1674.5339819199617,419.04616191431387
371,40,Canada,silver,2,Paris,11,5,1,1,False,Relaxation,1974.3745326070573,5,1577.8553512261997,255.41148899480592
372,47,Canada,silver,1,Sydney,2,2,2,11,False,Cultural,323.38900886806135,6,-329.8223497558466,27.812330222670152
373,61,Spain,silver,0,Cairo,7,2,6,3,False,Adventure,1556.3646102210455,6,1310.7217728491219,397.98701443271796
374,54,France,gold,5,Cape Town,12,2,1,3,True,Adventure,2498.5590125147096,7,2173.2797208273423,399.2179595555759
375,72,Spain,standard,2,Rio,3,5,12,12,True,Cultural,718.421921718093,5,333.6309574632851,185.9284340745164
376,28,France,standard,4,Tokyo,3,4,1,1,False,Cultural,468.8978167617079,5,353.50152199842876,42.14480571042147
377,53,Spain,gold,4,Tokyo,14,5,1,11,True,Cultural,2872.307415178209,8,2514.9323147758805,421.06781035476683
378,42,Spain,silver,6,Rome,3,4,7,1,False,Adventure,581.1132941404587,6,-103.45343187632693,186.00840055777581
379,72,Canada,gold,6,Sydney,4,2,2,4,False,Adventure,1021.7032878215431,6,466.32351111957564,286.6910049220691
380,27,France,standard,6,Tokyo,1,3,2,5,False,Cultural,242.61414261692696,5,-0.6063257697531128,46.33615359619872
381,27,Canada,standard,5,Rome,5,5,1,1,True,Relaxation,1097.857401275092,7,612.0384425556372,227.56968527050748
382,31,USA,gold,4,New York,18,1,12,4,False,Relaxation,4176.957677664776,7,3826.297927186367,660.6280039715292
383,18,Spain,standard,3,Cape Town,2,3,7,3,True,Adventure,326.556097752846,5,23.050893401362146,-24.443092164442042
384,32,UK,gold,5,Rio,10,4,1,3,False,Relaxation,1938.5036596897835,6,1299.1975114175827,365.93743313401677
385,28,France,gold,4,Cairo,16,1,7,2,True,Adventure,3772.0283865471156,6,3558.312047358579,829.6832167946429
386,42,Germany,silver,4,Paris,16,2,1,8,True,Cultural,3554.42377095958,5,2564.376391521513,739.3639344401552
387,45,Italy,standard,3,Cairo,11,2,7,1,True,Cultural,2949.5056485362775,7,2466.680786011195,481.9899443597658
388,68,Germany,silver,1,Tokyo,6,1,8,2,True,Adventure,1425.2453136771303,5,1159.8153047037176,392.318998548805
389,54,Germany,gold,5,Sydney,6,2,12,1,False,Adventure,1437.4861607018763,8,993.5296891392879,311.5726417832745
390,31,UK,standard,3,Rio,3,4,7,2,False,Adventure,840.2123498268921,5,523.8381096488758,117.75689340864102
391,26,Canada,standard,2,Rio,2,1,2,8,False,Adventure,136.97472614765354,5,-342.2642791102946,-51.04241180669965
392,47,Canada,standard,3,Rio,21,5,12,1,True,Relaxation,4739.514064384534,6,4149.307748702892,635.058732503091
393,20,Italy,standard,3,Paris,12,4,6,5,True,Adventure,2858.67287675201,6,2314.19666572229,550.7268258785739
394,67,Italy,gold,6,Cairo,6,2,6,1,False,Relaxation,1197.6638940407613,9,966.3032138117746,206.39651289859526
395,57,Australia,gold,6,Cairo,2,2,7,6,False,Relaxation,473.4111188352663,8,365.11775809892316,76.61250421320293
396,32,Italy,gold,5,Rio,4,3,2,2,False,Relaxation,843.2599125907968,6,500.35972796673,233.132227830486
397,18,Germany,silver,1,Sydney,20,2,6,1,True,Adventure,4338.16987353121,7,3940.153606527053,1259.6047039264372
398,60,Germany,silver,1,Sydney,6,4,2,2,False,Adventure,1403.911343664352,5,752.8366538412481,132.05887761410366
399,38,Canada,standard,4,Rome,9,5,1,3,False,Cultural,2094.4518229621717,6,1561.1808113380607,260.9279739876268
400,58,Germany,silver,2,Sydney,4,5,12,8,False,Cultural,983.125712134763,7,386.14323372797696,159.69226307249264
401,18,Canada,silver,1,Sydney,21,2,12,2,False,Cultural,4677.0823139980175,6,4296.416108584401,969.655108967633
402,31,Spain,gold,5,Sydney,1,2,1,2,False,Relaxation,414.3748642885996,8,-6.518558222912986,88.49037737452343
403,40,Spain,gold,7,Rio,5,2,7,4,False,Relaxation,842.5987508931828,6,406.80225291136446,156.3393418759109
404,40,Canada,gold,4,New York,13,3,2,1,False,Adventure,2616.7825383182276,7,2296.9851426377013,814.7643001423527
405,33,France,gold,7,Cairo,19,3,8,4,False,Cultural,4611.43925182212,6,4089.664135760407,829.3403784226751
